"person_uri","organisation_uri","organisation_label","relationship"
http://www.wikidata.org/entity/Q93250892,http://www.wikidata.org/entity/Q1245999,University of Siena,employment
http://www.wikidata.org/entity/Q932517,http://www.wikidata.org/entity/Q1737734,University of Keele,employment
http://www.wikidata.org/entity/Q932517,http://www.wikidata.org/entity/Q1816202,University of Wolverhampton,employment
http://www.wikidata.org/entity/Q932517,http://www.wikidata.org/entity/Q21578,Princeton University,employment
http://www.wikidata.org/entity/Q932517,http://www.wikidata.org/entity/Q223429,University of Birmingham,education
http://www.wikidata.org/entity/Q932517,http://www.wikidata.org/entity/Q35794,University of Cambridge,education
http://www.wikidata.org/entity/Q93252045,http://www.wikidata.org/entity/Q1248821,University of Catania,employment
http://www.wikidata.org/entity/Q93256483,http://www.wikidata.org/entity/Q106107980,Faculté des lettres de Sorbonne Université,education
http://www.wikidata.org/entity/Q93256483,http://www.wikidata.org/entity/Q185246,Uppsala University,education
http://www.wikidata.org/entity/Q93256483,http://www.wikidata.org/entity/Q273518,School for Advanced Studies in the Social Sciences,education
http://www.wikidata.org/entity/Q93256483,http://www.wikidata.org/entity/Q546118,Paris-Sorbonne University - Paris IV,education
http://www.wikidata.org/entity/Q93260871,http://www.wikidata.org/entity/Q541548,University of Neuchâtel,education
http://www.wikidata.org/entity/Q93262307,http://www.wikidata.org/entity/Q820887,University of Florence,employment
http://www.wikidata.org/entity/Q93263237,http://www.wikidata.org/entity/Q1414861,University of Exeter,employment
http://www.wikidata.org/entity/Q93263237,http://www.wikidata.org/entity/Q144488,University of Warsaw,employment
http://www.wikidata.org/entity/Q93263237,http://www.wikidata.org/entity/Q14715516,Harvard Forest,employment
http://www.wikidata.org/entity/Q93268588,http://www.wikidata.org/entity/Q49112,Yale University,employment
http://www.wikidata.org/entity/Q93268588,http://www.wikidata.org/entity/Q49207,University of New Hampshire,employment
http://www.wikidata.org/entity/Q93269117,http://www.wikidata.org/entity/Q499911,University of Turin,education
http://www.wikidata.org/entity/Q93287499,http://www.wikidata.org/entity/Q1067935,Laval University,employment
http://www.wikidata.org/entity/Q9332957,http://www.wikidata.org/entity/Q11713023,Institute of Philosophy and Sociology of the Polish Academy of Sciences,employment
http://www.wikidata.org/entity/Q9332957,http://www.wikidata.org/entity/Q137503,University of Łódź,education
http://www.wikidata.org/entity/Q9332957,http://www.wikidata.org/entity/Q218893,Grey Ranks,membership
http://www.wikidata.org/entity/Q9332957,http://www.wikidata.org/entity/Q30257434,Warszawska Szkoła Zarządzania - Szkoła Wyższa,employment
http://www.wikidata.org/entity/Q9332957,http://www.wikidata.org/entity/Q9380796,Warsaw Management University,employment
http://www.wikidata.org/entity/Q9335476,http://www.wikidata.org/entity/Q11713212,"Institute of Political Studies, Polish Academy of Sciences",employment
http://www.wikidata.org/entity/Q9335476,http://www.wikidata.org/entity/Q144488,University of Warsaw,education
http://www.wikidata.org/entity/Q9335476,http://www.wikidata.org/entity/Q2867653,Polish Students' Association,membership
http://www.wikidata.org/entity/Q93370445,http://www.wikidata.org/entity/Q192775,University of Glasgow,education
http://www.wikidata.org/entity/Q93370445,http://www.wikidata.org/entity/Q43452,Autonomous University of Barcelona,employment
http://www.wikidata.org/entity/Q93370788,http://www.wikidata.org/entity/Q219615,University of Barcelona,education
http://www.wikidata.org/entity/Q93370788,http://www.wikidata.org/entity/Q219615,University of Barcelona,employment
http://www.wikidata.org/entity/Q93371067,http://www.wikidata.org/entity/Q43452,Autonomous University of Barcelona,education
http://www.wikidata.org/entity/Q93371067,http://www.wikidata.org/entity/Q43452,Autonomous University of Barcelona,employment
http://www.wikidata.org/entity/Q93371491,http://www.wikidata.org/entity/Q24576,University Ramon Llull,employment
http://www.wikidata.org/entity/Q93372580,http://www.wikidata.org/entity/Q622664,"University of California, San Diego",education
http://www.wikidata.org/entity/Q93381112,http://www.wikidata.org/entity/Q1933558,University Toulouse - Jean Jaurès,education
http://www.wikidata.org/entity/Q9338481,http://www.wikidata.org/entity/Q32746,National Taiwan University,education
http://www.wikidata.org/entity/Q9338481,http://www.wikidata.org/entity/Q681025,University at Buffalo,education
http://www.wikidata.org/entity/Q9338481,http://www.wikidata.org/entity/Q714891,National Central University,employment
http://www.wikidata.org/entity/Q93386184,http://www.wikidata.org/entity/Q11923265,Equitat.org,employment
http://www.wikidata.org/entity/Q93386184,http://www.wikidata.org/entity/Q43452,Autonomous University of Barcelona,education
http://www.wikidata.org/entity/Q93386311,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q93386311,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",education
http://www.wikidata.org/entity/Q93386311,http://www.wikidata.org/entity/Q174710,"University of California, Los Angeles",employment
http://www.wikidata.org/entity/Q93386357,http://www.wikidata.org/entity/Q46210,University of Milan,employment
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q1333303,Hong Kong University of Science and Technology,employment
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q15570,The Chinese University of Hong Kong,education
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q15570,The Chinese University of Hong Kong,employment
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q168756,"University of California, Berkeley",education
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q174710,"University of California, Los Angeles",employment
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q230492,University of Michigan,employment
http://www.wikidata.org/entity/Q93386832,http://www.wikidata.org/entity/Q604444,University of Pretoria,employment
http://www.wikidata.org/entity/Q93397,http://www.wikidata.org/entity/Q165980,University of Vienna,education
http://www.wikidata.org/entity/Q93397,http://www.wikidata.org/entity/Q165980,University of Vienna,employment
http://www.wikidata.org/entity/Q93413014,http://www.wikidata.org/entity/Q1434547,Loughborough University,employment
http://www.wikidata.org/entity/Q93413014,http://www.wikidata.org/entity/Q20112014,University of South-Eastern Norway,employment
http://www.wikidata.org/entity/Q9342167,http://www.wikidata.org/entity/Q144488,University of Warsaw,education
http://www.wikidata.org/entity/Q9342167,http://www.wikidata.org/entity/Q175529,John Paul II Catholic University of Lublin,employment
http://www.wikidata.org/entity/Q9342167,http://www.wikidata.org/entity/Q9379430,"Faculty of Philosophy and Sociology, University of Warsaw",education
http://www.wikidata.org/entity/Q9342197,http://www.wikidata.org/entity/Q1394594,SGH Warsaw School of Economics,education
http://www.wikidata.org/entity/Q9342197,http://www.wikidata.org/entity/Q1394594,SGH Warsaw School of Economics,employment
http://www.wikidata.org/entity/Q9342338,http://www.wikidata.org/entity/Q144488,University of Warsaw,education
http://www.wikidata.org/entity/Q9342338,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,employment
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q11822748,Polskie Towarzystwo Badaczy Rynku i Opinii,membership
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q11837925,Military University of Technology,education
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q25404890,"Committee on Political Sciences, Polish Academy of Sciences",membership
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q5062544,Centre for Public Opinion Research,employment
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q5319640,Dzerzhinsky Political-Military Academy in Warsaw,education
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q660907,Rzeszów University,employment
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q701088,GfK,employment
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q7209992,Polish Sociological Association,membership
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q7262735,Pułtusk Academy of Humanities,employment
http://www.wikidata.org/entity/Q9342429,http://www.wikidata.org/entity/Q9380839,Wyższa Szkoła Społeczno-Ekonomiczna w Warszawie,employment
http://www.wikidata.org/entity/Q9342556,http://www.wikidata.org/entity/Q9379430,"Faculty of Philosophy and Sociology, University of Warsaw",education
http://www.wikidata.org/entity/Q9342609,http://www.wikidata.org/entity/Q11713212,"Institute of Political Studies, Polish Academy of Sciences",employment
http://www.wikidata.org/entity/Q9342609,http://www.wikidata.org/entity/Q5147001,Collegium Civitas,employment
http://www.wikidata.org/entity/Q9342615,http://www.wikidata.org/entity/Q1804769,Agricultural University of Kraków,education
http://www.wikidata.org/entity/Q9342615,http://www.wikidata.org/entity/Q189441,Jagiellonian University,education
http://www.wikidata.org/entity/Q9342650,http://www.wikidata.org/entity/Q80207,Lviv University,education
http://www.wikidata.org/entity/Q9342650,http://www.wikidata.org/entity/Q80207,Lviv University,employment
http://www.wikidata.org/entity/Q9342650,http://www.wikidata.org/entity/Q875788,University of Innsbruck,education
http://www.wikidata.org/entity/Q9342650,http://www.wikidata.org/entity/Q9379652,Law Faculty of Lviv University,education
http://www.wikidata.org/entity/Q93427989,http://www.wikidata.org/entity/Q467040,American Statistical Association,membership
http://www.wikidata.org/entity/Q9342825,http://www.wikidata.org/entity/Q144488,University of Warsaw,education
http://www.wikidata.org/entity/Q9342825,http://www.wikidata.org/entity/Q4104075,Szkoła Główna Warszawska,education
http://www.wikidata.org/entity/Q9342825,http://www.wikidata.org/entity/Q6940901,Museum of Industry and Agriculture,employment
http://www.wikidata.org/entity/Q93428380,http://www.wikidata.org/entity/Q3042433,Open University of Catalonia,employment
http://www.wikidata.org/entity/Q9343081,http://www.wikidata.org/entity/Q1416331,Cardinal Stefan Wyszyński University in Warsaw,education
http://www.wikidata.org/entity/Q93431200,http://www.wikidata.org/entity/Q123504786,Societat Catalana d'Amics de Marcel Proust,membership
http://www.wikidata.org/entity/Q93431200,http://www.wikidata.org/entity/Q43452,Autonomous University of Barcelona,employment
http://www.wikidata.org/entity/Q93431200,http://www.wikidata.org/entity/Q859363,Sciences Po,education
http://www.wikidata.org/entity/Q9343172,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,employment
http://www.wikidata.org/entity/Q93432013,http://www.wikidata.org/entity/Q180514,Victoria University,employment
http://www.wikidata.org/entity/Q93432013,http://www.wikidata.org/entity/Q245247,King's College London,education
http://www.wikidata.org/entity/Q93432013,http://www.wikidata.org/entity/Q245247,King's College London,employment
http://www.wikidata.org/entity/Q93432132,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University,education
http://www.wikidata.org/entity/Q93432132,http://www.wikidata.org/entity/Q17617239,Lycée Français de Barcelone,education
http://www.wikidata.org/entity/Q93432132,http://www.wikidata.org/entity/Q219615,University of Barcelona,education
http://www.wikidata.org/entity/Q93432132,http://www.wikidata.org/entity/Q219615,University of Barcelona,employment
http://www.wikidata.org/entity/Q93432247,http://www.wikidata.org/entity/Q383568,University of Valencia,employment
http://www.wikidata.org/entity/Q93433653,http://www.wikidata.org/entity/Q24543,Pompeu Fabra University,employment
http://www.wikidata.org/entity/Q93433653,http://www.wikidata.org/entity/Q309331,Ohio State University,education
http://www.wikidata.org/entity/Q93433653,http://www.wikidata.org/entity/Q5871340,José Ortega y Gasset Foundation,education
http://www.wikidata.org/entity/Q93433653,http://www.wikidata.org/entity/Q788091,Autonomous University of Madrid,education
http://www.wikidata.org/entity/Q93433653,http://www.wikidata.org/entity/Q788091,Autonomous University of Madrid,employment
http://www.wikidata.org/entity/Q93433865,http://www.wikidata.org/entity/Q1232428,University of the Basque Country,education
http://www.wikidata.org/entity/Q93433865,http://www.wikidata.org/entity/Q3179598,Public University of Navarre,education
